Row,OFD,PFD
TCE5066_L,-0.0169989785715163,-0.00364798501973817
TCE5069_I,0.00385317999530487,-0.00191953437888515
TCE5069_L,-0.000469377411322125,-0.00808046562111289
TCE5070_I,-0.00735737082902688,-0.0072542854788297
TCE5070_L,0.00275055163034765,0.00232253072333035
TCE5071_I,0.00999999999863546,-1.00000012276881e-06
TCE5071_L,6.82121026329696e-13,6.82121026329696e-13
TCE5072_I,6.82121026329696e-13,6.82121026329696e-13
TCE5072_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5073_I,-0.00999899999760601,-0.00999999999999091
TCE5074_I,-0.00476043349635802,-0.00476043355627098
TCE5075_I,0.00999999999931788,-6.82121026329696e-13
TCE5075_L,6.82121026329696e-13,6.82121026329696e-13
TCE5076_I,0,0
TCE5077_I,0.00999999999999091,0.00999999999999091
TCE5078_I,0,0
TCE5079_I,0.000469377411776873,0.000396336301364363
TCE5079_L,-0.000469377411322125,-0.000396336300909616
TCE5080_I,0.0599722069615609,0.0590399030724427
TCE5080_L,-0.0203676459802575,-0.0394318032798125
TCE5082_I,0.000893220843067866,0.00089322056714991
TCE5083_I,-1.13686837721616e-12,-6.82121026329696e-13
TCE5083_L,6.82121026329696e-13,6.82121026329696e-13
TCE5084_I,-0.0260637240534175,-2.27930526639048e-05
TCE5084_L,-0.000469377411322125,-0.000396336300909616
TCE5085_I,0.0684300828721689,0.06784751570558
TCE5085_L,-0.00268182096033343,6.82121026329696e-13
TCE5086_I,-0.000404502850262389,-0.000404502850262252
TCE5086_L,0.0048409351091343,0.00363848050395541
TCE5092_I,-9.99999836308407e-07,-6.82121026329696e-13
TCE5092_L,-0.0279847347313344,-0.0187439753709461
TCE5093_I,0,0
TCE5094_I,0,0
TCE5096_I,0,0
TCE5097_I,0.01,0.01
TCE5098_I,0.00201825893884688,0.00201825893953478
TCE5098_L,-0.00567581685769129,-0.00567581685836993
TCE5099_I,0.00852238138793105,0.00623984668754025
TCE5100_I,-0.000197549703168082,-6.82121026329696e-13
TCE5101_I,-2.27373675443232e-12,-2.27373675443232e-12
TCE5102_I,-2.99770329533794e-05,-9.99999469722647e-07
TCE5103_I,-0.00112060178663865,0
TCE5104_I,0.00190344549635865,0.000565429738117018
TCE5104_L,-0.00651026469503788,-0.00549718449361637
TCE5105_I,0.000462439912882661,0.000462439912832677
TCE5106_I,0,0
TCE5107_I,-0.000367749749999829,-0.00371997476999909
TCE5108_I,0,0
TCE5109_I,0.0100000000004457,0.0100000000004412
TCE5110_I,0.01,0.00999999999990564
TCE5300_I,-0.00372494606779128,-0.00187985208197006
TCE5300_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5301_I,0.00405197342922747,0.00442072317923703
TCE5302_I,0.0524487358700299,0.0521383109949056
TCE5302_L,6.82121026329696e-13,6.82121026329696e-13
TCE5303_I,-9.06712050869475e-05,-0.000801789013419988
TCE5303_L,-0,-0
TCE5304_I,0,0
TCE5305_I,-4.70764252352865e-05,0
TCE5306_I,0,0
TCE5307_I,0,0
TCE5308_I,0,0
TCE5309_I,0.00124953103107024,0.00124953103106762
TCE5310_I,0.00073491559089689,0.000734915591555311
TCE5311_I,-0.186410595923413,-0.182880237345124
TCE5311_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5312_I,6.87688404485409e-13,-0.00999999999931248
TCE5312_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5313_I,1.00000012276881e-06,1.00000020694085e-06
TCE5313_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5314_I,0.00138693828932901,0.00138693828932901
TCE5314_L,6.82121026329696e-13,6.82121026329696e-13
TCE5315_I,-0.00810613593625931,-0.000379175204670901
TCE5315_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5316_I,0.00185830204977201,0.00185630204989274
TCE5316_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5317_I,0.0533492738933319,0.0654020195164549
TCE5317_L,6.82121026329696e-13,6.82121026329696e-13
TCE5318_I,-0.00564113971881852,-0.00527238997005952
TCE5318_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5319_I,-0.00507929894479275,-0.00483963743068311
TCE5319_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5320_I,-0.00036774974932996,-0.00036774974932996
TCE5320_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5321_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5321_L,6.82121026329696e-13,6.82121026329696e-13
TCE5322_I,1.00000018178765e-06,1.00000040750854e-06
TCE5322_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5323_I,-9.99999778635333e-07,6.82121026329696e-13
TCE5323_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5324_I,-0.00173128979063198,0.000102853206031287
TCE5324_L,6.82121026329696e-13,6.82121026329696e-13
TCE5325_I,0.00172928978927737,0
TCE5325_L,6.82121026329696e-13,6.82121026329696e-13
TCE5326_I,-0.00205288371626011,1.0000005596405e-06
TCE5326_L,0.00205288371557799,-6.82121026329696e-13
TCE5327_I,0.019551916067941,0.0158581200469166
TCE5327_L,6.82121026329696e-13,6.82121026329696e-13
TCE5328_I,-1.00000012276881e-06,-1.00000055543055e-06
TCE5328_L,6.82121026329696e-13,6.82121026329696e-13
TCE5329_I,-0.0353184120606329,-0.0299008732883976
TCE5329_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5330_I,6.82121026329696e-13,0
TCE5331_I,0.00414210830669171,6.82121026329696e-13
TCE5331_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5332_I,6.82121026329696e-13,0.0195921231799002
TCE5332_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5333_I,-0.00203954603534839,0.00581501738626085
TCE5333_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5334_I,-0.0915463334907339,-0.084910087326585
TCE5334_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5335_I,0.00963225025010216,0.00187513385285596
TCE5335_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5336_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5336_L,6.82121026329696e-13,6.82121026329696e-13
TCE5337_I,0.00756767396708439,0.0120334540136964
TCE5337_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5338_I,6.82121026329696e-13,6.82121026329696e-13
TCE5338_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5339_I,-0.000249554978722699,-0.000249554978609012
TCE5339_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5340_I,0.00185630204885001,0.00185630204919107
TCE5340_L,6.82121026329696e-13,6.82121026329696e-13
TCE5341_I,1.0000002172994e-06,1.00000012669048e-06
TCE5341_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5342_I,0.122417231622649,0.157180640106276
TCE5342_L,6.82121026329696e-13,6.82121026329696e-13
TCE5343_I,-0.166198839799528,-0.158943437555959
TCE5343_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5344_I,0.0050921609456509,0.0027321542493155
TCE5344_L,6.82121026329696e-13,6.82121026329696e-13
TCE5345_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5345_L,6.82121026329696e-13,6.82121026329696e-13
TCE5347_I,-0.000566834749791514,-0.000566834750884482
TCE5347_L,-0.00943316525111815,-0.00943316524864635
TCE5348_I,-0.0196322502487435,1.14056507294347e-12
TCE5348_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5349_I,0.00360061964023555,1.0000003454008e-06
TCE5349_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5350_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5350_L,6.82121026329696e-13,6.82121026329696e-13
TCE5351_I,0,-0.00179880981991652
TCE5351_L,6.82121026329696e-13,6.82121026329696e-13
TCE5352_I,1.00000055837198e-06,-0
TCE5352_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5353_I,0,0
TCE5353_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5354_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5354_L,6.82121026329696e-13,6.82121026329696e-13
TCE5355_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5355_L,6.82121026329696e-13,6.82121026329696e-13
TCE5356_I,1.000000217443e-06,9.99999397694785e-07
TCE5356_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5357_I,0.00180080981998259,-0
TCE5357_L,0.00819919018000831,-6.82121026329696e-13
TCE5358_I,-0.00123297506922881,-0.00123297506999553
TCE5358_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5359_I,-0.000834893708656637,-0.000834732729996009
TCE5359_L,0.000834893708656637,0.000834732727298615
TCE5360_I,0.00999999999931234,-6.82121026329696e-13
TCE5360_L,6.82121026329696e-13,6.82121026329696e-13
TCE5361_I,0.00138893829037645,0.00138893829037658
TCE5361_L,0.00861106170962342,0.00861106170961077
TCE5362_I,-0.0017294506392318,-0.000864225319993084
TCE5362_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5363_I,0.00371997476906927,0.00999999999864354
TCE5363_L,6.82121026329696e-13,6.82121026329696e-13
TCE5365_I,0.0239941813359972,0.0157002285267518
TCE5365_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5367_I,-0.00654927986363418,-0.00426841623323071
TCE5367_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5369_I,-0.00997763267514529,-0.0169399192655734
TCE5369_L,6.82121026329696e-13,6.82121026329696e-13
TCE5370_I,6.82121026329696e-13,6.82121026329696e-13
TCE5370_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5371_I,0,0
TCE5372_I,-0.0301771617139366,-0.0224537933625015
TCE5372_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5373_I,0,0
